"Query Name","Query Length","Hit Name","Hit Length",Location,E-value,Function,Browse
AT2G47800.1,4551,Tc01v2_t024930.3,4530,chr1:31161054..31169289,0.0,"ABC transporter C family member 4","Gene Report JBrowse"
AT2G47800.1,4551,Tc01v2_t024930.2,4530,chr1:31160462..31169319,0.0,"ABC transporter C family member 4","Gene Report JBrowse"
AT2G47800.1,4551,Tc10v2_t000090.1,4536,chr10:82880..91366,5e-43,"ABC transporter C family member 9","Gene Report JBrowse"
AT2G47800.1,4551,Tc07v2_t001630.1,4506,chr7:1018635..1031570,9e-34,"ABC transporter C family member 3","Gene Report JBrowse"
AT2G47800.1,4551,Tc07v2_t001630.2,4506,chr7:1018642..1024659,9e-34,"ABC transporter C family member 3","Gene Report JBrowse"
AT2G47800.1,4551,Tc07v2_t001630.3,3129,chr7:1025797..1029491,2e-28,"ABC transporter C family member 3","Gene Report JBrowse"
AT2G47800.1,4551,Tc07v2_t001630.4,4512,chr7:1025800..1031570,2e-28,"ABC transporter C family member 3","Gene Report JBrowse"
AT2G47800.1,4551,Tc03v2_t015830.3,4452,chr3:29475223..29482515,4e-25,"ABC transporter C family member 10","Gene Report JBrowse"
AT2G47800.1,4551,Tc03v2_t015830.2,4452,chr3:29475223..29482515,4e-25,"ABC transporter C family member 10","Gene Report JBrowse"
AT2G47800.1,4551,Tc03v2_t015830.1,4452,chr3:29475223..29482725,4e-25,"ABC transporter C family member 10","Gene Report JBrowse"
AT2G47800.1,4551,Tc03v2_t015820.1,4449,chr3:29454638..29461787,6e-23,"ABC transporter C family member 10","Gene Report JBrowse"
AT2G47800.1,4551,Tc07v2_t001640.1,4512,chr7:1032537..1038687,3e-20,"ABC transporter C family member 3","Gene Report JBrowse"
AT2G47800.1,4551,Tc05v2_t020050.2,4503,chr5:33983405..33989478,5e-18,"ABC transporter C family member 3","Gene Report JBrowse"
AT2G47800.1,4551,Tc05v2_t020050.1,4509,chr5:33983405..33989478,5e-18,"ABC transporter C family member 3","Gene Report JBrowse"
AT2G47800.1,4551,Tc01v2_t020780.1,4620,chr1:26342226..26353209,5e-18,"ABC transporter C family member 5","Gene Report JBrowse"
AT2G47800.1,4551,Tc06v2_t008990.2,4077,chr6:19159919..19166513,1e-13,"Uncharacterized protein","Gene Report JBrowse"
AT2G47800.1,4551,Tc06v2_t008990.1,4416,chr6:19159918..19166513,1e-13,"ABC transporter C family member 8","Gene Report JBrowse"
AT2G47800.1,4551,Tc02v2_t023730.1,4374,chr2:34461458..34468763,2e-11,"ABC transporter C family member 3","Gene Report JBrowse"
AT2G47800.1,4551,Tc02v2_t023730.2,4374,chr2:34461825..34468763,2e-11,"ABC transporter C family member 3","Gene Report JBrowse"
AT2G47800.1,4551,Tc02v2_t000950.1,4875,chr2:651047..666543,3e-07,"ABC transporter C family member 2","Gene Report JBrowse"
AT3G08510.1,1746,Tc10v2_t001430.1,1761,chr10:806559..811100,0.0,"Phosphoinositide phospholipase C 2","Gene Report JBrowse"
AT3G08510.1,1746,Tc09v2_t025200.1,1776,chr9:35366549..35371774,1e-166,"Phosphoinositide phospholipase C 4","Gene Report JBrowse"
AT3G08510.1,1746,Tc09v2_t025190.1,1791,chr9:35360130..35363050,1e-102,"Phosphoinositide phospholipase C 4","Gene Report JBrowse"
AT3G08510.1,1746,Tc10v2_t001440.1,1794,chr10:812225..816055,9e-73,"Phosphoinositide phospholipase C 6","Gene Report JBrowse"
AT3G08510.1,1746,Tc09v2_t025180.1,1758,chr9:35355824..35359807,3e-72,"Phosphoinositide phospholipase C 2","Gene Report JBrowse"
AT3G14440.1,1800,Tc07v2_t011680.1,1842,chr7:9681768..9684249,0.0,"9-cis-epoxycarotenoid dioxygenase NCED1, chloroplastic","Gene Report JBrowse"
AT3G14440.1,1800,Tc06v2_t012210.1,1839,chr6:21899378..21901669,0.0,"9-cis-epoxycarotenoid dioxygenase NCED1, chloroplastic","Gene Report JBrowse"
AT3G19290.3,1299,Tc02v2_t008240.1,1272,chr2:5115308..5120171,7e-60,"ABSCISIC ACID-INSENSITIVE 5-like protein 6","Gene Report JBrowse"
AT3G19290.3,1299,Tc08v2_t000500.2,1311,chr8:311304..315268,6e-42,"ABSCISIC ACID-INSENSITIVE 5-like protein 5","Gene Report JBrowse"
AT3G19290.3,1299,Tc08v2_t000500.1,1311,chr8:311304..315422,6e-42,"ABSCISIC ACID-INSENSITIVE 5-like protein 5","Gene Report JBrowse"
AT3G19290.3,1299,Tc09v2_t028530.1,777,chr9:37271385..37273245,1e-13,"Putative ABSCISIC ACID-INSENSITIVE 5-like protein 2","Gene Report JBrowse"
AT3G19290.3,1299,Tc09v2_t028530.2,801,chr9:37271387..37274401,1e-13,"Putative ABSCISIC ACID-INSENSITIVE 5-like protein 2","Gene Report JBrowse"
AT3G19290.3,1299,Tc05v2_t007560.2,1257,chr5:5827229..5830303,4e-13,"Putative Protein ABSCISIC ACID-INSENSITIVE 5","Gene Report JBrowse"
AT3G19290.3,1299,Tc05v2_t007560.3,1257,chr5:5827349..5830303,4e-13,"Putative Protein ABSCISIC ACID-INSENSITIVE 5","Gene Report JBrowse"
AT3G19290.3,1299,Tc05v2_t007560.1,1257,chr5:5825439..5830303,4e-13,"Putative Protein ABSCISIC ACID-INSENSITIVE 5","Gene Report JBrowse"
AT3G19290.3,1299,Tc02v2_t003300.1,858,chr2:2180279..2183316,5e-11,"Putative ABSCISIC ACID-INSENSITIVE 5-like protein 2","Gene Report JBrowse"
AT3G19290.3,1299,Tc01v2_t001130.2,792,chr1:611739..613268,7e-10,"Protein FD","Gene Report JBrowse"
AT3G19290.3,1299,Tc01v2_t001130.1,630,chr1:611131..613268,7e-10,"Protein FD","Gene Report JBrowse"
AT3G19290.3,1299,Tc08v2_t009650.1,945,chr8:5750414..5753021,7e-10,"Putative ABSCISIC ACID-INSENSITIVE 5-like protein 3","Gene Report JBrowse"
AT3G22170.1,2520,Tc03v2_t004820.3,2532,chr3:8086785..8091231,0.0,"Protein FAR-RED ELONGATED HYPOCOTYL 3","Gene Report JBrowse"
AT3G22170.1,2520,Tc03v2_t004820.2,2532,chr3:8086785..8091231,0.0,"Protein FAR-RED ELONGATED HYPOCOTYL 3","Gene Report JBrowse"
AT3G22170.1,2520,Tc03v2_t004820.1,2526,chr3:8086784..8091231,0.0,"Protein FAR-RED ELONGATED HYPOCOTYL 3","Gene Report JBrowse"
AT3G22170.1,2520,Tc01v2_t014590.1,2529,chr1:10949811..10955033,1e-130,"Protein FAR-RED IMPAIRED RESPONSE 1","Gene Report JBrowse"
AT3G22170.1,2520,Tc02v2_t000560.2,2676,chr2:306597..311308,3e-94,"Putative Protein FAR-RED ELONGATED HYPOCOTYL 3","Gene Report JBrowse"
AT3G22170.1,2520,Tc01v2_t014600.3,2559,chr1:10956012..10961204,1e-48,"Protein FAR1-RELATED SEQUENCE 2","Gene Report JBrowse"
AT3G22170.1,2520,Tc01v2_t014600.1,2493,chr1:10956011..10961204,1e-48,"Protein FAR1-RELATED SEQUENCE 2","Gene Report JBrowse"
AT3G22170.1,2520,Tc01v2_t014600.4,2652,chr1:10956012..10961204,1e-48,"Protein FAR1-RELATED SEQUENCE 2","Gene Report JBrowse"
AT3G22170.1,2520,Tc01v2_t014600.2,2652,chr1:10956012..10961204,1e-48,"Protein FAR1-RELATED SEQUENCE 2","Gene Report JBrowse"
AT3G22170.1,2520,Tc09v2_t018890.3,2262,chr9:28219176..28222627,2e-46,"Protein FAR1-RELATED SEQUENCE 4","Gene Report JBrowse"
AT3G22170.1,2520,Tc09v2_t028360.3,2646,chr9:37156680..37161861,2e-06,"Protein FAR1-RELATED SEQUENCE 3","Gene Report JBrowse"
AT3G22170.1,2520,Tc09v2_t028360.2,2649,chr9:37156680..37161861,2e-06,"Protein FAR1-RELATED SEQUENCE 3","Gene Report JBrowse"
AT3G22170.1,2520,Tc09v2_t028360.1,2649,chr9:37156679..37161861,2e-06,"Protein FAR1-RELATED SEQUENCE 3","Gene Report JBrowse"
AT3G26090.1,1380,Tc02v2_t023360.1,1401,chr2:34028399..34033852,0.0,"Regulator of G-protein signaling 1","Gene Report JBrowse"
AT3G51920.1,456,Tc01v2_t022490.1,447,chr1:29022608..29024565,2e-18,"Calmodulin-like protein 11","Gene Report JBrowse"
AT3G51920.1,456,Tc01v2_t022490.2,360,chr1:29022908..29024565,3e-14,"Calmodulin-like protein 11","Gene Report JBrowse"
AT3G53420.1,864,Tc09v2_t028700.1,870,chr9:37353220..37355524,7e-166,"Probable aquaporin PIP2-2","Gene Report JBrowse"
AT3G53420.1,864,Tc05v2_t005230.1,852,chr5:2845332..2847291,5e-161,"Aquaporin PIP2-2","Gene Report JBrowse"
AT3G53420.1,864,Tc02v2_t004580.1,837,chr2:2902588..2904258,6e-135,"Probable aquaporin PIP2-8","Gene Report JBrowse"
AT3G53420.1,864,Tc03v2_t023470.1,864,chr3:34208368..34211220,4e-118,"Probable aquaporin PIP1-4","Gene Report JBrowse"
AT3G53420.1,864,Tc01v2_t001110.1,843,chr1:595590..597115,2e-97,"Aquaporin PIP2-7","Gene Report JBrowse"
AT3G53420.1,864,Tc01v2_t030070.1,861,chr1:34491268..34494325,3e-94,"Aquaporin PIP1-2","Gene Report JBrowse"
AT3G53420.1,864,Tc05v2_t001730.1,864,chr5:924470..925950,4e-87,"Probable aquaporin PIP1-4","Gene Report JBrowse"
AT3G53420.1,864,Tc10v2_t002020.1,870,chr10:1220860..1222700,2e-84,"Probable aquaporin PIP-type 7a","Gene Report JBrowse"
AT3G53420.1,864,Tc10v2_t006030.1,720,chr10:3954733..3957373,3e-57,"Aquaporin PIP2-1","Gene Report JBrowse"
AT3G54820.1,861,Tc09v2_t028700.1,870,chr9:37353220..37355524,2e-148,"Probable aquaporin PIP2-2","Gene Report JBrowse"
AT3G54820.1,861,Tc05v2_t005230.1,852,chr5:2845332..2847291,3e-132,"Aquaporin PIP2-2","Gene Report JBrowse"
AT3G54820.1,861,Tc02v2_t004580.1,837,chr2:2902588..2904258,4e-124,"Probable aquaporin PIP2-8","Gene Report JBrowse"
AT3G54820.1,861,Tc01v2_t001110.1,843,chr1:595590..597115,6e-103,"Aquaporin PIP2-7","Gene Report JBrowse"
AT3G54820.1,861,Tc03v2_t023470.1,864,chr3:34208368..34211220,9e-82,"Probable aquaporin PIP1-4","Gene Report JBrowse"
AT3G54820.1,861,Tc01v2_t030070.1,861,chr1:34491268..34494325,1e-80,"Aquaporin PIP1-2","Gene Report JBrowse"
AT3G54820.1,861,Tc10v2_t002020.1,870,chr10:1220860..1222700,3e-76,"Probable aquaporin PIP-type 7a","Gene Report JBrowse"
AT3G54820.1,861,Tc05v2_t001730.1,864,chr5:924470..925950,4e-74,"Probable aquaporin PIP1-4","Gene Report JBrowse"
AT3G54820.1,861,Tc10v2_t006030.1,720,chr10:3954733..3957373,1e-60,"Aquaporin PIP2-1","Gene Report JBrowse"
AT4G00430.1,864,Tc01v2_t030070.1,861,chr1:34491268..34494325,0.0,"Aquaporin PIP1-2","Gene Report JBrowse"
AT4G00430.1,864,Tc03v2_t023470.1,864,chr3:34208368..34211220,0.0,"Probable aquaporin PIP1-4","Gene Report JBrowse"
AT4G00430.1,864,Tc10v2_t002020.1,870,chr10:1220860..1222700,5e-180,"Probable aquaporin PIP-type 7a","Gene Report JBrowse"
AT4G00430.1,864,Tc05v2_t001730.1,864,chr5:924470..925950,2e-179,"Probable aquaporin PIP1-4","Gene Report JBrowse"
AT4G00430.1,864,Tc05v2_t005230.1,852,chr5:2845332..2847291,4e-118,"Aquaporin PIP2-2","Gene Report JBrowse"
AT4G00430.1,864,Tc02v2_t004580.1,837,chr2:2902588..2904258,1e-117,"Probable aquaporin PIP2-8","Gene Report JBrowse"
AT4G00430.1,864,Tc09v2_t028700.1,870,chr9:37353220..37355524,6e-103,"Probable aquaporin PIP2-2","Gene Report JBrowse"
AT4G00430.1,864,Tc01v2_t001110.1,843,chr1:595590..597115,5e-79,"Aquaporin PIP2-7","Gene Report JBrowse"
AT4G00430.1,864,Tc10v2_t006030.1,720,chr10:3954733..3957373,4e-36,"Aquaporin PIP2-1","Gene Report JBrowse"
AT4G02390.1,1914,Tc01v2_t025190.1,1932,chr1:31319883..31325993,0.0,"Poly [ADP-ribose] polymerase 2","Gene Report JBrowse"
AT4G02390.1,1914,Tc01v2_t021840.1,2976,chr1:27858836..27867301,6e-25,"Poly [ADP-ribose] polymerase 1","Gene Report JBrowse"
AT4G04720.1,1596,Tc06v2_t018110.1,1644,chr6:25271040..25275276,0.0,"Calcium-dependent protein kinase 21","Gene Report JBrowse"
AT4G04720.1,1596,Tc07v2_t003120.1,1611,chr7:1917801..1922364,0.0,"Calcium-dependent protein kinase 9","Gene Report JBrowse"
AT4G04720.1,1596,Tc08v2_t004260.1,1551,chr8:2275325..2280288,7e-169,"Calcium-dependent protein kinase 29","Gene Report JBrowse"
AT4G04720.1,1596,Tc08v2_t004240.1,1503,chr8:2265972..2270267,2e-151,"Calcium-dependent protein kinase 29","Gene Report JBrowse"
AT4G04720.1,1596,Tc09v2_t020500.1,1608,chr9:30855071..30858372,2e-144,"Calcium-dependent protein kinase 17","Gene Report JBrowse"
AT4G04720.1,1596,Tc03v2_t024120.1,1596,chr3:34619323..34624535,2e-126,"Calcium-dependent protein kinase 3","Gene Report JBrowse"
AT4G04720.1,1596,Tc10v2_t009930.2,1752,chr10:15472890..15480167,2e-93,"Calcium-dependent protein kinase 1","Gene Report JBrowse"
AT4G04720.1,1596,Tc10v2_t009930.1,1752,chr10:15472890..15480167,2e-93,"Calcium-dependent protein kinase 1","Gene Report JBrowse"
AT4G04720.1,1596,Tc08v2_t015290.1,1512,chr8:16647040..16651535,9e-92,"Calcium-dependent protein kinase 11","Gene Report JBrowse"
AT4G04720.1,1596,Tc05v2_t013420.1,1602,chr5:27264240..27269137,5e-82,"Calcium-dependent protein kinase 8","Gene Report JBrowse"
AT4G04720.1,1596,Tc01v2_t012570.1,1485,chr1:8603337..8610698,5e-76,"Calcium-dependent protein kinase SK5","Gene Report JBrowse"
AT4G04720.1,1596,Tc02v2_t012260.2,1689,chr2:7684350..7689416,4e-70,"Calcium-dependent protein kinase 4","Gene Report JBrowse"
AT4G04720.1,1596,Tc02v2_t012260.1,1689,chr2:7683477..7689800,4e-70,"Calcium-dependent protein kinase 4","Gene Report JBrowse"
AT4G04720.1,1596,Tc05v2_t009500.1,1824,chr5:10298222..10303134,2e-67,"Calcium-dependent protein kinase 1","Gene Report JBrowse"
AT4G04720.1,1596,Tc04v2_t014970.1,1614,chr4:25130696..25134040,4e-52,"Calcium-dependent protein kinase 24","Gene Report JBrowse"
AT4G04720.1,1596,Tc09v2_t019560.1,1599,chr9:29476431..29481738,7e-49,"Calcium-dependent protein kinase 8","Gene Report JBrowse"
AT4G04720.1,1596,Tc05v2_t001280.1,1584,chr5:694558..699599,5e-38,"Calcium-dependent protein kinase 13","Gene Report JBrowse"
AT4G04720.1,1596,Tc02v2_t013160.1,1278,chr2:8304055..8307343,5e-38,"Calcium-dependent protein kinase 13","Gene Report JBrowse"
AT4G04720.1,1596,Tc02v2_t013160.2,1083,chr2:8304147..8307343,5e-38,"Calcium-dependent protein kinase 13","Gene Report JBrowse"
AT4G04720.1,1596,Tc10v2_t001470.1,924,chr10:825527..827123,5e-31,"Calcium-dependent protein kinase 5","Gene Report JBrowse"
AT4G04720.1,1596,Tc03v2_t005950.1,1653,chr3:16738295..16744295,1e-27,"Calcium-dependent protein kinase 30","Gene Report JBrowse"
AT4G04720.1,1596,Tc10v2_t001460.1,1071,chr10:822860..824680,1e-26,"Calcium-dependent protein kinase 6","Gene Report JBrowse"
AT4G04720.1,1596,Tc05v2_t011000.1,1731,chr5:21065846..21073296,4e-14,"CDPK-related kinase 1","Gene Report JBrowse"
AT4G04720.1,1596,Tc01v2_t028110.1,1821,chr1:33272738..33280458,2e-10,"CDPK-related kinase 3","Gene Report JBrowse"
AT4G04720.1,1596,Tc01v2_t004570.1,1893,chr1:2401019..2406080,3e-09,"CDPK-related kinase 5","Gene Report JBrowse"
AT4G04720.1,1596,Tc02v2_t007810.2,1743,chr2:4816816..4823245,1e-07,"CDPK-related protein kinase","Gene Report JBrowse"
AT4G04720.1,1596,Tc02v2_t010880.2,1407,chr2:6705914..6712951,1e-07,"Serine/threonine-protein kinase PEPKR2","Gene Report JBrowse"
AT4G04720.1,1596,Tc02v2_t010880.1,1407,chr2:6705901..6709748,1e-07,"Serine/threonine-protein kinase PEPKR2","Gene Report JBrowse"
AT4G04720.1,1596,Tc02v2_t007810.1,1824,chr2:4816813..4823245,1e-06,"CDPK-related protein kinase","Gene Report JBrowse"
AT4G04740.2,1602,Tc06v2_t018110.1,1644,chr6:25271040..25275276,0.0,"Calcium-dependent protein kinase 21","Gene Report JBrowse"
AT4G04740.2,1602,Tc07v2_t003120.1,1611,chr7:1917801..1922364,0.0,"Calcium-dependent protein kinase 9","Gene Report JBrowse"
AT4G04740.2,1602,Tc08v2_t004260.1,1551,chr8:2275325..2280288,6e-119,"Calcium-dependent protein kinase 29","Gene Report JBrowse"
AT4G04740.2,1602,Tc08v2_t004240.1,1503,chr8:2265972..2270267,4e-96,"Calcium-dependent protein kinase 29","Gene Report JBrowse"
AT4G04740.2,1602,Tc09v2_t020500.1,1608,chr9:30855071..30858372,5e-95,"Calcium-dependent protein kinase 17","Gene Report JBrowse"
AT4G04740.2,1602,Tc03v2_t024120.1,1596,chr3:34619323..34624535,1e-89,"Calcium-dependent protein kinase 3","Gene Report JBrowse"
AT4G04740.2,1602,Tc08v2_t015290.1,1512,chr8:16647040..16651535,2e-74,"Calcium-dependent protein kinase 11","Gene Report JBrowse"
AT4G04740.2,1602,Tc05v2_t013420.1,1602,chr5:27264240..27269137,2e-73,"Calcium-dependent protein kinase 8","Gene Report JBrowse"
AT4G04740.2,1602,Tc10v2_t009930.2,1752,chr10:15472890..15480167,3e-59,"Calcium-dependent protein kinase 1","Gene Report JBrowse"
AT4G04740.2,1602,Tc10v2_t009930.1,1752,chr10:15472890..15480167,3e-59,"Calcium-dependent protein kinase 1","Gene Report JBrowse"
AT4G04740.2,1602,Tc01v2_t012570.1,1485,chr1:8603337..8610698,5e-57,"Calcium-dependent protein kinase SK5","Gene Report JBrowse"
AT4G04740.2,1602,Tc09v2_t019560.1,1599,chr9:29476431..29481738,2e-50,"Calcium-dependent protein kinase 8","Gene Report JBrowse"
AT4G04740.2,1602,Tc05v2_t001280.1,1584,chr5:694558..699599,2e-48,"Calcium-dependent protein kinase 13","Gene Report JBrowse"
AT4G04740.2,1602,Tc02v2_t013160.1,1278,chr2:8304055..8307343,2e-48,"Calcium-dependent protein kinase 13","Gene Report JBrowse"
AT4G04740.2,1602,Tc04v2_t014970.1,1614,chr4:25130696..25134040,1e-44,"Calcium-dependent protein kinase 24","Gene Report JBrowse"
AT4G04740.2,1602,Tc02v2_t013160.2,1083,chr2:8304147..8307343,6e-43,"Calcium-dependent protein kinase 13","Gene Report JBrowse"
AT4G04740.2,1602,Tc05v2_t009500.1,1824,chr5:10298222..10303134,8e-42,"Calcium-dependent protein kinase 1","Gene Report JBrowse"
AT4G04740.2,1602,Tc03v2_t005950.1,1653,chr3:16738295..16744295,7e-36,"Calcium-dependent protein kinase 30","Gene Report JBrowse"
AT4G04740.2,1602,Tc02v2_t012260.2,1689,chr2:7684350..7689416,9e-35,"Calcium-dependent protein kinase 4","Gene Report JBrowse"
AT4G04740.2,1602,Tc02v2_t012260.1,1689,chr2:7683477..7689800,9e-35,"Calcium-dependent protein kinase 4","Gene Report JBrowse"
AT4G04740.2,1602,Tc10v2_t001470.1,924,chr10:825527..827123,1e-20,"Calcium-dependent protein kinase 5","Gene Report JBrowse"
AT4G04740.2,1602,Tc01v2_t004570.1,1893,chr1:2401019..2406080,3e-08,"CDPK-related kinase 5","Gene Report JBrowse"
AT4G04740.2,1602,Tc03v2_t017150.1,1728,chr3:30300429..30306213,1e-07,"CDPK-related kinase 4","Gene Report JBrowse"
AT4G04740.2,1602,Tc03v2_t017150.2,1242,chr3:30300429..30305591,1e-07,"CDPK-related kinase 4","Gene Report JBrowse"
AT4G04740.2,1602,Tc01v2_t001560.1,1665,chr1:807746..812973,1e-06,"Calcium-dependent protein kinase 28","Gene Report JBrowse"
AT4G04740.2,1602,Tc02v2_t007810.2,1743,chr2:4816816..4823245,5e-06,"CDPK-related protein kinase","Gene Report JBrowse"
AT4G15090.1,2484,Tc01v2_t014590.1,2529,chr1:10949811..10955033,0.0,"Protein FAR-RED IMPAIRED RESPONSE 1","Gene Report JBrowse"
AT4G15090.1,2484,Tc03v2_t004820.1,2526,chr3:8086784..8091231,4e-130,"Protein FAR-RED ELONGATED HYPOCOTYL 3","Gene Report JBrowse"
AT4G15090.1,2484,Tc03v2_t004820.3,2532,chr3:8086785..8091231,4e-130,"Protein FAR-RED ELONGATED HYPOCOTYL 3","Gene Report JBrowse"
AT4G15090.1,2484,Tc03v2_t004820.2,2532,chr3:8086785..8091231,4e-130,"Protein FAR-RED ELONGATED HYPOCOTYL 3","Gene Report JBrowse"
AT4G15090.1,2484,Tc02v2_t000560.2,2676,chr2:306597..311308,3e-113,"Putative Protein FAR-RED ELONGATED HYPOCOTYL 3","Gene Report JBrowse"
AT4G15090.1,2484,Tc09v2_t018890.3,2262,chr9:28219176..28222627,5e-84,"Protein FAR1-RELATED SEQUENCE 4","Gene Report JBrowse"
AT4G15090.1,2484,Tc01v2_t014600.3,2559,chr1:10956012..10961204,1e-79,"Protein FAR1-RELATED SEQUENCE 2","Gene Report JBrowse"
AT4G15090.1,2484,Tc01v2_t014600.1,2493,chr1:10956011..10961204,1e-79,"Protein FAR1-RELATED SEQUENCE 2","Gene Report JBrowse"
AT4G15090.1,2484,Tc01v2_t014600.4,2652,chr1:10956012..10961204,1e-79,"Protein FAR1-RELATED SEQUENCE 2","Gene Report JBrowse"
AT4G15090.1,2484,Tc01v2_t014600.2,2652,chr1:10956012..10961204,1e-79,"Protein FAR1-RELATED SEQUENCE 2","Gene Report JBrowse"
AT4G15090.1,2484,Tc04v2_t007830.2,2376,chr4:16555177..16558943,2e-12,"Putative Protein FAR1-RELATED SEQUENCE 5","Gene Report JBrowse"
AT4G18290.1,2094,Tc06v2_t012400.1,2301,chr6:22034850..22039116,0.0,"Potassium channel KAT1","Gene Report JBrowse"
AT4G18290.1,2094,Tc09v2_t010280.1,2658,chr9:6445525..6452420,2e-95,"Potassium channel AKT1","Gene Report JBrowse"
AT4G18290.1,2094,Tc02v2_t007240.1,2520,chr2:4460884..4466869,8e-43,"Potassium channel AKT2/3","Gene Report JBrowse"
AT4G18290.1,2094,Tc09v2_t012730.1,2727,chr9:8734675..8741856,1e-33,"Potassium channel AKT6","Gene Report JBrowse"
AT4G18290.1,2094,Tc09v2_t003250.1,1881,chr9:1864711..1872277,4e-09,"Potassium channel KAT3","Gene Report JBrowse"
AT4G18290.1,2094,Tc09v2_t003250.2,1887,chr9:1864711..1872153,4e-09,"Potassium channel KAT3","Gene Report JBrowse"
AT4G19230.2,1455,Tc03v2_t026820.1,1398,chr3:36089532..36092347,0.0,"Abscisic acid 8'-hydroxylase 1","Gene Report JBrowse"
AT4G19230.2,1455,Tc08v2_t000570.1,1416,chr8:357494..360749,3e-71,"Abscisic acid 8'-hydroxylase 4","Gene Report JBrowse"
AT4G19230.2,1455,Tc09v2_t026720.1,1497,chr9:36175947..36180933,6e-68,"Abscisic acid 8'-hydroxylase 2","Gene Report JBrowse"
AT4G19230.2,1455,Tc02v2_t008180.1,1497,chr2:5052458..5055367,4e-58,"Abscisic acid 8'-hydroxylase 4","Gene Report JBrowse"
AT4G19230.2,1455,Tc02v2_t008180.2,1500,chr2:5052458..5055367,2e-55,"Abscisic acid 8'-hydroxylase 4","Gene Report JBrowse"
AT4G19230.2,1455,Tc03v2_t021510.1,1500,chr3:33071190..33075116,1e-06,"Ent-kaurenoic acid oxidase 1","Gene Report JBrowse"
AT4G23450.2,627,Tc03v2_t023590.1,636,chr3:34270880..34274745,2e-19,"Putative Probable E3 ubiquitin-protein ligase RHB1A","Gene Report JBrowse"
AT4G23450.2,627,Tc03v2_t023590.2,636,chr3:34270880..34274744,2e-19,"Putative Probable E3 ubiquitin-protein ligase RHB1A","Gene Report JBrowse"
AT4G23450.2,627,Tc01v2_t029910.1,573,chr1:34396350..34400183,2e-12,"Probable E3 ubiquitin-protein ligase RHB1A","Gene Report JBrowse"
AT4G25480.1,651,Tc03v2_t014000.1,690,chr3:28267701..28268904,8e-56,"Dehydration-responsive element-binding protein 1D","Gene Report JBrowse"
AT4G25480.1,651,Tc09v2_t024230.1,834,chr9:34590755..34592013,3e-23,"Putative Dehydration-responsive element-binding protein 1B","Gene Report JBrowse"
AT4G25480.1,651,Tc03v2_t022620.1,726,chr3:33716320..33717456,2e-19,"Dehydration-responsive element-binding protein 1C","Gene Report JBrowse"
AT4G25480.1,651,Tc09v2_t003890.1,786,chr9:2247389..2248574,1e-14,"Dehydration-responsive element-binding protein 3","Gene Report JBrowse"
AT4G25480.1,651,Tc03v2_t020620.1,714,chr3:32481610..32483116,5e-14,"Ethylene-responsive transcription factor ERF039","Gene Report JBrowse"
AT4G25480.1,651,Tc10v2_t010070.1,654,chr10:15850065..15850882,2e-12,"Putative Ethylene-responsive transcription factor ERF034","Gene Report JBrowse"
